shipment_id,Time,step_index,scenario_name,Front_Top,Front_Middle,Front_Bottom,Middle_Top,Middle_Middle,Middle_Bottom,Rear_Top,Rear_Middle,Rear_Bottom,sconf,coverage_time,ambient_temp,door_open,speed_kmh,cooling_state,true_core_temp,cooling_effectiveness,risk_level,y_next_60_R2,eta_to_R2_60
SYN_SHIP_127,2026-06-01 08:00:00,0,HEAVY_TRAFFIC_HEALTHY_COOLING,2.706,2.023,1.687,2.797,1.914,1.755,2.815,2.079,1.982,1.0,1.0,19.23,0,81.2,NORMAL,1.953,0.993,0.0,0.0,
SYN_SHIP_127,2026-06-01 08:10:00,1,HEAVY_TRAFFIC_HEALTHY_COOLING,2.497,1.926,1.532,2.556,1.811,1.788,2.758,1.992,1.784,1.0,1.0,19.73,0,68.9,NORMAL,1.86,0.92,0.0,0.0,
SYN_SHIP_127,2026-06-01 08:20:00,2,HEAVY_TRAFFIC_HEALTHY_COOLING,2.195,1.806,1.504,2.428,1.736,1.592,2.488,2.09,1.796,1.0,1.0,19.08,0,83.1,NORMAL,1.802,0.999,0.0,0.0,
SYN_SHIP_127,2026-06-01 08:30:00,3,HEAVY_TRAFFIC_HEALTHY_COOLING,2.302,1.735,1.567,2.341,1.698,1.666,2.639,1.954,1.762,1.0,1.0,19.52,0,66.7,NORMAL,1.756,0.95,0.0,0.0,
SYN_SHIP_127,2026-06-01 08:40:00,4,HEAVY_TRAFFIC_HEALTHY_COOLING,2.237,1.604,1.545,2.363,1.783,1.435,2.58,2.048,1.802,1.0,1.0,19.22,0,84.0,NORMAL,1.713,0.982,0.0,0.0,
SYN_SHIP_127,2026-06-01 08:50:00,5,HEAVY_TRAFFIC_HEALTHY_COOLING,2.316,1.701,1.338,2.479,1.655,1.681,2.541,1.926,1.662,1.0,1.0,19.25,0,77.5,NORMAL,1.702,0.982,0.0,0.0,
SYN_SHIP_127,2026-06-01 09:00:00,6,HEAVY_TRAFFIC_HEALTHY_COOLING,2.481,1.524,1.314,2.199,1.83,1.452,2.637,1.994,1.691,1.0,1.0,18.75,0,80.7,NORMAL,1.685,0.966,0.0,0.0,
SYN_SHIP_127,2026-06-01 09:10:00,7,HEAVY_TRAFFIC_HEALTHY_COOLING,2.259,1.727,1.648,2.334,1.681,1.535,2.613,1.828,1.671,1.0,1.0,18.23,0,71.4,NORMAL,1.688,0.967,0.0,0.0,
SYN_SHIP_127,2026-06-01 09:20:00,8,HEAVY_TRAFFIC_HEALTHY_COOLING,2.167,1.606,1.386,2.38,1.694,1.393,2.5,1.732,1.655,1.0,1.0,19.17,0,72.6,NORMAL,1.646,0.991,0.0,0.0,
SYN_SHIP_127,2026-06-01 09:30:00,9,HEAVY_TRAFFIC_HEALTHY_COOLING,2.258,1.613,1.447,2.29,1.756,1.223,2.513,1.864,1.748,1.0,1.0,19.15,0,78.8,NORMAL,1.641,0.999,0.0,0.0,
SYN_SHIP_127,2026-06-01 09:40:00,10,HEAVY_TRAFFIC_HEALTHY_COOLING,2.122,1.658,1.284,2.407,1.664,1.536,2.625,1.824,1.607,1.0,1.0,18.73,0,72.2,NORMAL,1.621,0.959,0.0,0.0,
SYN_SHIP_127,2026-06-01 09:50:00,11,HEAVY_TRAFFIC_HEALTHY_COOLING,2.304,1.381,1.427,2.314,1.759,1.436,2.516,1.757,1.661,1.0,1.0,19.21,0,71.4,NORMAL,1.638,0.93,0.0,0.0,
SYN_SHIP_127,2026-06-01 10:00:00,12,HEAVY_TRAFFIC_HEALTHY_COOLING,2.267,1.413,1.347,2.404,1.548,1.423,2.437,1.762,1.75,1.0,1.0,17.86,0,76.6,NORMAL,1.63,0.983,0.0,0.0,
SYN_SHIP_127,2026-06-01 10:10:00,13,HEAVY_TRAFFIC_HEALTHY_COOLING,2.258,1.628,1.249,2.281,1.493,1.413,2.5,1.751,1.527,1.0,1.0,19.56,0,68.1,NORMAL,1.576,0.972,0.0,0.0,
SYN_SHIP_127,2026-06-01 10:20:00,14,HEAVY_TRAFFIC_HEALTHY_COOLING,2.137,1.484,1.3,2.208,1.58,1.35,2.485,1.745,1.489,1.0,1.0,19.27,0,70.2,NORMAL,1.598,0.978,0.0,0.0,
SYN_SHIP_127,2026-06-01 10:30:00,15,HEAVY_TRAFFIC_HEALTHY_COOLING,2.169,1.55,1.339,2.075,1.694,1.387,2.406,1.845,1.752,1.0,1.0,19.79,0,84.3,NORMAL,1.621,0.961,0.0,0.0,
SYN_SHIP_127,2026-06-01 10:40:00,16,HEAVY_TRAFFIC_HEALTHY_COOLING,2.198,1.516,1.447,2.385,1.713,1.504,2.587,1.896,1.707,1.0,1.0,19.09,0,78.6,NORMAL,1.622,0.964,0.0,0.0,
SYN_SHIP_127,2026-06-01 10:50:00,17,HEAVY_TRAFFIC_HEALTHY_COOLING,2.242,1.618,1.273,2.424,1.468,1.45,2.545,1.898,1.694,1.0,1.0,19.41,0,80.7,NORMAL,1.666,0.968,0.0,0.0,
SYN_SHIP_127,2026-06-01 11:00:00,18,HEAVY_TRAFFIC_HEALTHY_COOLING,2.189,1.586,1.367,2.317,1.768,1.501,2.655,1.843,1.784,1.0,1.0,19.32,0,73.9,NORMAL,1.665,0.972,0.0,0.0,
SYN_SHIP_127,2026-06-01 11:10:00,19,HEAVY_TRAFFIC_HEALTHY_COOLING,2.238,1.904,1.393,2.41,1.834,1.465,2.66,1.903,1.681,1.0,1.0,19.32,0,75.2,NORMAL,1.698,0.986,0.0,0.0,
SYN_SHIP_127,2026-06-01 11:20:00,20,HEAVY_TRAFFIC_HEALTHY_COOLING,2.314,1.688,1.492,2.403,1.816,1.248,2.573,1.73,1.793,1.0,1.0,18.34,0,79.2,NORMAL,1.684,0.922,0.0,0.0,
SYN_SHIP_127,2026-06-01 11:30:00,21,HEAVY_TRAFFIC_HEALTHY_COOLING,2.147,1.598,1.542,2.458,1.745,1.422,2.662,1.718,1.678,1.0,1.0,19.34,0,81.7,NORMAL,1.672,0.993,0.0,0.0,
SYN_SHIP_127,2026-06-01 11:40:00,22,HEAVY_TRAFFIC_HEALTHY_COOLING,2.322,1.592,1.279,2.333,1.717,1.384,2.545,1.796,1.699,1.0,1.0,19.33,0,73.4,NORMAL,1.639,0.93,0.0,0.0,
SYN_SHIP_127,2026-06-01 11:50:00,23,HEAVY_TRAFFIC_HEALTHY_COOLING,2.272,1.6,1.382,2.193,1.647,1.437,2.598,1.726,1.579,1.0,1.0,19.82,0,72.1,NORMAL,1.616,0.953,0.0,0.0,
SYN_SHIP_127,2026-06-01 12:00:00,24,HEAVY_TRAFFIC_HEALTHY_COOLING,2.291,1.485,1.285,2.309,1.62,1.358,2.504,1.907,1.545,1.0,1.0,19.93,0,78.4,NORMAL,1.639,0.992,0.0,0.0,
SYN_SHIP_127,2026-06-01 12:10:00,25,HEAVY_TRAFFIC_HEALTHY_COOLING,2.238,1.594,1.365,2.293,1.591,1.362,2.521,1.951,1.746,1.0,1.0,19.95,0,74.3,NORMAL,1.64,0.94,0.0,0.0,
SYN_SHIP_127,2026-06-01 12:20:00,26,HEAVY_TRAFFIC_HEALTHY_COOLING,2.327,1.579,1.377,2.332,1.72,1.432,2.496,1.801,1.77,1.0,1.0,19.13,0,74.6,NORMAL,1.642,0.924,0.0,0.0,
SYN_SHIP_127,2026-06-01 12:30:00,27,HEAVY_TRAFFIC_HEALTHY_COOLING,2.111,1.551,1.383,2.462,1.418,1.32,2.443,1.733,1.57,1.0,1.0,19.77,0,72.3,NORMAL,1.607,0.958,0.0,0.0,
SYN_SHIP_127,2026-06-01 12:40:00,28,HEAVY_TRAFFIC_HEALTHY_COOLING,2.233,1.415,1.45,2.346,1.817,1.476,2.463,1.893,1.775,1.0,1.0,20.41,0,83.6,NORMAL,1.611,0.931,0.0,0.0,
SYN_SHIP_127,2026-06-01 12:50:00,29,HEAVY_TRAFFIC_HEALTHY_COOLING,2.298,1.657,1.414,2.275,1.627,1.428,2.585,1.725,1.729,1.0,1.0,19.51,0,74.6,NORMAL,1.625,0.952,0.0,0.0,
SYN_SHIP_127,2026-06-01 13:00:00,30,HEAVY_TRAFFIC_HEALTHY_COOLING,2.28,1.542,1.478,2.345,1.64,1.588,2.548,1.692,1.637,1.0,1.0,20.41,0,66.0,NORMAL,1.624,0.93,0.0,0.0,
SYN_SHIP_127,2026-06-01 13:10:00,31,HEAVY_TRAFFIC_HEALTHY_COOLING,2.166,1.677,1.521,2.259,1.52,1.488,2.56,1.859,1.533,1.0,1.0,20.04,0,71.7,NORMAL,1.645,0.938,0.0,0.0,
SYN_SHIP_127,2026-06-01 13:20:00,32,HEAVY_TRAFFIC_HEALTHY_COOLING,2.362,1.419,1.416,2.404,1.77,1.35,2.519,1.958,1.801,1.0,1.0,20.24,0,73.6,NORMAL,1.654,0.972,0.0,0.0,
SYN_SHIP_127,2026-06-01 13:30:00,33,HEAVY_TRAFFIC_HEALTHY_COOLING,2.325,1.692,1.322,2.441,1.753,1.529,2.66,1.859,1.755,1.0,1.0,20.63,0,78.7,NORMAL,1.653,0.986,0.0,0.0,
SYN_SHIP_127,2026-06-01 13:40:00,34,HEAVY_TRAFFIC_HEALTHY_COOLING,2.343,1.694,1.421,2.261,1.747,1.431,2.531,1.869,1.703,1.0,1.0,20.23,0,75.2,NORMAL,1.665,0.978,0.0,0.0,
SYN_SHIP_127,2026-06-01 13:50:00,35,HEAVY_TRAFFIC_HEALTHY_COOLING,2.328,1.548,1.382,2.374,1.631,1.59,2.703,1.712,1.686,1.0,1.0,20.86,0,74.9,NORMAL,1.685,0.992,0.0,0.0,
SYN_SHIP_127,2026-06-01 14:00:00,36,HEAVY_TRAFFIC_HEALTHY_COOLING,2.301,1.576,1.475,2.516,1.626,1.383,2.485,1.927,1.678,1.0,1.0,20.77,0,78.1,NORMAL,1.683,0.977,0.0,0.0,
SYN_SHIP_127,2026-06-01 14:10:00,37,HEAVY_TRAFFIC_HEALTHY_COOLING,2.325,1.703,1.467,2.372,1.64,1.408,2.67,1.934,1.795,1.0,1.0,20.7,0,71.2,NORMAL,1.694,0.977,0.0,0.0,
SYN_SHIP_127,2026-06-01 14:20:00,38,HEAVY_TRAFFIC_HEALTHY_COOLING,2.173,1.518,1.412,2.352,1.821,1.498,2.683,1.969,1.647,1.0,1.0,21.35,0,80.4,NORMAL,1.695,0.924,0.0,0.0,
SYN_SHIP_127,2026-06-01 14:30:00,39,HEAVY_TRAFFIC_HEALTHY_COOLING,2.346,1.73,1.451,2.511,1.687,1.511,2.64,1.897,1.613,1.0,1.0,21.51,0,81.0,NORMAL,1.69,0.995,0.0,0.0,
SYN_SHIP_127,2026-06-01 14:40:00,40,HEAVY_TRAFFIC_HEALTHY_COOLING,2.331,1.611,1.535,2.476,1.694,1.542,2.572,1.743,1.71,1.0,1.0,19.77,0,67.0,NORMAL,1.685,0.983,0.0,0.0,
SYN_SHIP_127,2026-06-01 14:50:00,41,HEAVY_TRAFFIC_HEALTHY_COOLING,2.32,1.616,1.353,2.468,1.688,1.407,2.647,2.06,1.677,1.0,1.0,21.26,0,82.6,NORMAL,1.705,0.971,0.0,0.0,
SYN_SHIP_127,2026-06-01 15:00:00,42,HEAVY_TRAFFIC_HEALTHY_COOLING,2.343,1.749,1.59,2.448,1.774,1.445,2.638,1.873,1.812,1.0,1.0,21.94,0,70.0,NORMAL,1.73,0.964,0.0,0.0,
SYN_SHIP_127,2026-06-01 15:10:00,43,HEAVY_TRAFFIC_HEALTHY_COOLING,2.332,1.654,1.385,2.452,1.72,1.544,2.708,1.943,1.721,1.0,1.0,21.73,0,68.8,NORMAL,1.728,0.938,0.0,0.0,
SYN_SHIP_127,2026-06-01 15:20:00,44,HEAVY_TRAFFIC_HEALTHY_COOLING,2.332,1.563,1.503,2.629,1.795,1.606,2.632,1.919,1.785,1.0,1.0,21.35,0,83.5,NORMAL,1.731,0.925,0.0,0.0,
SYN_SHIP_127,2026-06-01 15:30:00,45,HEAVY_TRAFFIC_HEALTHY_COOLING,2.48,1.683,1.382,2.553,1.78,1.694,2.767,1.933,1.857,1.0,1.0,21.4,0,80.9,NORMAL,1.712,0.957,0.0,0.0,
SYN_SHIP_127,2026-06-01 15:40:00,46,HEAVY_TRAFFIC_HEALTHY_COOLING,2.412,1.841,1.413,2.42,1.685,1.426,2.702,2.015,1.946,1.0,1.0,22.8,0,78.4,NORMAL,1.723,0.976,0.0,0.0,
SYN_SHIP_127,2026-06-01 15:50:00,47,HEAVY_TRAFFIC_HEALTHY_COOLING,2.428,1.657,1.409,2.523,1.824,1.544,2.72,1.928,1.759,1.0,1.0,22.57,0,83.8,NORMAL,1.758,0.961,0.0,0.0,
SYN_SHIP_127,2026-06-01 16:00:00,48,HEAVY_TRAFFIC_HEALTHY_COOLING,2.341,1.636,1.612,2.468,1.765,1.576,2.655,1.789,1.76,1.0,1.0,22.33,0,74.2,NORMAL,1.785,0.994,0.0,0.0,
SYN_SHIP_127,2026-06-01 16:10:00,49,HEAVY_TRAFFIC_HEALTHY_COOLING,2.5,1.712,1.652,2.478,1.904,1.743,2.881,1.874,1.733,1.0,1.0,22.57,0,72.0,NORMAL,1.779,0.95,0.0,0.0,
SYN_SHIP_127,2026-06-01 16:20:00,50,HEAVY_TRAFFIC_HEALTHY_COOLING,2.527,1.695,1.55,2.668,1.711,1.513,2.756,2.019,1.867,1.0,1.0,22.84,0,65.5,NORMAL,1.803,0.996,0.0,0.0,
SYN_SHIP_127,2026-06-01 16:30:00,51,HEAVY_TRAFFIC_HEALTHY_COOLING,2.491,1.777,1.695,2.661,1.839,1.488,2.874,2.056,1.979,1.0,1.0,23.48,0,78.8,NORMAL,1.806,0.946,0.0,0.0,
SYN_SHIP_127,2026-06-01 16:40:00,52,HEAVY_TRAFFIC_HEALTHY_COOLING,2.448,1.574,1.627,2.589,1.822,1.509,2.874,2.098,1.801,1.0,1.0,23.13,0,74.4,NORMAL,1.825,0.997,0.0,0.0,
SYN_SHIP_127,2026-06-01 16:50:00,53,HEAVY_TRAFFIC_HEALTHY_COOLING,2.542,1.892,1.65,2.604,1.719,1.519,2.841,1.924,1.911,1.0,1.0,23.25,0,73.4,NORMAL,1.833,0.959,0.0,0.0,
SYN_SHIP_127,2026-06-01 17:00:00,54,HEAVY_TRAFFIC_HEALTHY_COOLING,2.518,1.751,1.537,2.744,1.811,1.631,2.812,1.96,1.767,1.0,1.0,23.98,0,65.6,NORMAL,1.828,0.937,0.0,0.0,
SYN_SHIP_127,2026-06-01 17:10:00,55,HEAVY_TRAFFIC_HEALTHY_COOLING,2.526,1.82,1.578,2.797,1.669,1.598,2.738,2.165,1.922,1.0,1.0,23.36,0,75.3,NORMAL,1.833,0.946,0.0,0.0,
SYN_SHIP_127,2026-06-01 17:20:00,56,HEAVY_TRAFFIC_HEALTHY_COOLING,2.365,1.712,1.602,2.594,1.684,1.605,2.924,2.142,1.929,1.0,1.0,24.23,0,78.6,NORMAL,1.842,0.97,0.0,0.0,
SYN_SHIP_127,2026-06-01 17:30:00,57,HEAVY_TRAFFIC_HEALTHY_COOLING,2.68,1.508,1.552,2.596,1.736,1.781,2.985,2.208,1.874,1.0,1.0,23.53,0,76.9,NORMAL,1.84,0.984,0.0,0.0,
SYN_SHIP_127,2026-06-01 17:40:00,58,HEAVY_TRAFFIC_HEALTHY_COOLING,2.436,1.749,1.533,2.559,1.813,1.721,2.766,1.968,1.819,1.0,1.0,23.69,0,79.3,NORMAL,1.838,0.982,0.0,0.0,
SYN_SHIP_127,2026-06-01 17:50:00,59,HEAVY_TRAFFIC_HEALTHY_COOLING,2.471,1.861,1.528,2.675,1.954,1.606,2.833,2.113,1.882,1.0,1.0,23.73,0,81.0,NORMAL,1.843,0.975,0.0,0.0,
SYN_SHIP_127,2026-06-01 18:00:00,60,HEAVY_TRAFFIC_HEALTHY_COOLING,2.725,1.739,1.589,2.717,1.917,1.736,2.818,1.991,1.854,1.0,1.0,24.53,0,72.5,NORMAL,1.811,0.989,0.0,0.0,
SYN_SHIP_127,2026-06-01 18:10:00,61,HEAVY_TRAFFIC_HEALTHY_COOLING,2.525,1.699,1.564,2.726,1.815,1.478,2.851,1.974,1.931,1.0,1.0,24.44,0,82.5,NORMAL,1.805,0.922,0.0,0.0,
SYN_SHIP_127,2026-06-01 18:20:00,62,HEAVY_TRAFFIC_HEALTHY_COOLING,2.505,1.751,1.582,2.621,1.734,1.476,2.858,1.944,1.873,1.0,1.0,24.64,0,65.6,NORMAL,1.81,0.957,0.0,0.0,
SYN_SHIP_127,2026-06-01 18:30:00,63,HEAVY_TRAFFIC_HEALTHY_COOLING,2.559,1.673,1.562,2.688,1.79,1.607,2.732,2.061,1.857,1.0,1.0,24.7,0,70.6,NORMAL,1.816,0.949,0.0,0.0,
SYN_SHIP_127,2026-06-01 18:40:00,64,HEAVY_TRAFFIC_HEALTHY_COOLING,2.369,1.607,1.46,2.687,1.897,1.683,2.728,1.979,1.851,1.0,1.0,24.37,0,78.6,NORMAL,1.824,0.935,0.0,0.0,
SYN_SHIP_127,2026-06-01 18:50:00,65,HEAVY_TRAFFIC_HEALTHY_COOLING,2.522,1.71,1.667,2.64,1.868,1.737,2.852,2.045,1.844,1.0,1.0,25.53,0,70.2,NORMAL,1.842,0.969,0.0,0.0,
SYN_SHIP_127,2026-06-01 19:00:00,66,HEAVY_TRAFFIC_HEALTHY_COOLING,2.603,1.835,1.544,2.735,1.765,1.663,2.858,2.177,1.827,1.0,1.0,24.71,0,82.8,NORMAL,1.862,0.964,0.0,0.0,
SYN_SHIP_127,2026-06-01 19:10:00,67,HEAVY_TRAFFIC_HEALTHY_COOLING,2.503,1.911,1.726,2.767,1.897,1.744,2.913,2.201,1.838,1.0,1.0,25.12,0,75.1,NORMAL,1.875,0.93,0.0,0.0,
SYN_SHIP_127,2026-06-01 19:20:00,68,HEAVY_TRAFFIC_HEALTHY_COOLING,2.745,1.818,1.596,2.624,2.056,1.7,2.88,1.948,2.008,1.0,1.0,25.31,0,74.3,NORMAL,1.88,0.959,0.0,0.0,
SYN_SHIP_127,2026-06-01 19:30:00,69,HEAVY_TRAFFIC_HEALTHY_COOLING,2.614,1.767,1.607,2.701,1.984,1.691,2.805,2.054,1.905,1.0,1.0,25.72,0,65.3,NORMAL,1.865,0.961,0.0,0.0,
SYN_SHIP_127,2026-06-01 19:40:00,70,HEAVY_TRAFFIC_HEALTHY_COOLING,2.469,1.839,1.703,2.723,1.78,1.534,2.79,2.142,1.895,1.0,1.0,25.49,0,70.8,NORMAL,1.883,0.992,0.0,0.0,
SYN_SHIP_127,2026-06-01 19:50:00,71,HEAVY_TRAFFIC_HEALTHY_COOLING,2.753,1.868,1.662,2.56,2.099,1.682,2.848,2.274,2.032,1.0,1.0,25.68,0,75.7,NORMAL,1.905,0.955,0.0,0.0,
SYN_SHIP_127,2026-06-01 20:00:00,72,HEAVY_TRAFFIC_HEALTHY_COOLING,2.702,1.873,1.639,2.693,2.02,1.637,2.835,2.193,1.898,1.0,1.0,24.86,0,1.1,NORMAL,1.915,0.945,0.0,0.0,
SYN_SHIP_127,2026-06-01 20:10:00,73,HEAVY_TRAFFIC_HEALTHY_COOLING,2.536,1.877,1.551,2.813,2.014,1.692,3.054,2.108,2.006,1.0,1.0,25.17,0,4.9,NORMAL,1.934,0.963,0.0,0.0,
SYN_SHIP_127,2026-06-01 20:20:00,74,HEAVY_TRAFFIC_HEALTHY_COOLING,2.545,1.919,1.649,2.947,1.821,1.818,2.899,2.171,1.954,1.0,1.0,26.16,0,0.7,NORMAL,1.905,0.955,0.0,0.0,
SYN_SHIP_127,2026-06-01 20:30:00,75,HEAVY_TRAFFIC_HEALTHY_COOLING,2.57,1.819,1.699,2.795,1.699,1.841,2.802,2.097,1.983,1.0,1.0,26.06,0,0.1,NORMAL,1.898,0.949,0.0,0.0,
SYN_SHIP_127,2026-06-01 20:40:00,76,HEAVY_TRAFFIC_HEALTHY_COOLING,2.732,1.807,1.627,2.833,2.057,1.694,2.994,2.081,2.005,1.0,1.0,26.01,0,4.6,NORMAL,1.92,0.93,0.0,0.0,
SYN_SHIP_127,2026-06-01 20:50:00,77,HEAVY_TRAFFIC_HEALTHY_COOLING,2.529,1.928,1.699,2.868,1.926,1.696,2.927,2.079,2.104,1.0,1.0,25.35,0,1.0,NORMAL,1.924,0.994,0.0,0.0,
SYN_SHIP_127,2026-06-01 21:00:00,78,HEAVY_TRAFFIC_HEALTHY_COOLING,2.682,1.99,1.842,2.952,1.841,1.805,3.016,2.113,2.041,1.0,1.0,26.23,0,0.8,NORMAL,1.941,0.931,0.0,0.0,
SYN_SHIP_127,2026-06-01 21:10:00,79,HEAVY_TRAFFIC_HEALTHY_COOLING,2.688,1.865,1.595,2.739,1.83,1.749,3.107,2.183,1.814,1.0,1.0,26.47,0,2.4,NORMAL,1.948,0.95,0.0,0.0,
SYN_SHIP_127,2026-06-01 21:20:00,80,HEAVY_TRAFFIC_HEALTHY_COOLING,2.709,1.837,1.598,2.742,2.034,1.664,3.007,1.891,1.952,1.0,1.0,25.83,0,7.0,NORMAL,1.931,0.934,0.0,0.0,
SYN_SHIP_127,2026-06-01 21:30:00,81,HEAVY_TRAFFIC_HEALTHY_COOLING,2.511,2.036,1.718,2.85,2.037,1.753,3.029,2.124,1.917,1.0,1.0,25.86,0,4.7,NORMAL,1.923,0.95,0.0,0.0,
SYN_SHIP_127,2026-06-01 21:40:00,82,HEAVY_TRAFFIC_HEALTHY_COOLING,2.736,1.824,1.771,2.659,1.852,1.803,2.911,2.118,1.768,1.0,1.0,25.87,0,4.9,NORMAL,1.912,0.993,0.0,0.0,
SYN_SHIP_127,2026-06-01 21:50:00,83,HEAVY_TRAFFIC_HEALTHY_COOLING,2.539,1.886,1.51,2.74,1.801,1.711,2.941,2.098,2.043,1.0,1.0,26.51,0,1.9,NORMAL,1.906,0.952,0.0,0.0,
SYN_SHIP_127,2026-06-01 22:00:00,84,HEAVY_TRAFFIC_HEALTHY_COOLING,2.577,1.86,1.687,2.759,1.937,1.649,3.013,2.21,2.011,1.0,1.0,25.63,0,5.5,NORMAL,1.898,0.953,0.0,0.0,
SYN_SHIP_127,2026-06-01 22:10:00,85,HEAVY_TRAFFIC_HEALTHY_COOLING,2.583,2.079,1.658,2.757,1.835,1.7,3.073,2.213,1.849,1.0,1.0,26.04,0,3.4,NORMAL,1.892,0.982,0.0,0.0,
SYN_SHIP_127,2026-06-01 22:20:00,86,HEAVY_TRAFFIC_HEALTHY_COOLING,2.688,1.941,1.663,2.741,1.799,1.783,2.887,2.093,1.933,1.0,1.0,26.01,0,1.3,NORMAL,1.885,0.974,0.0,0.0,
SYN_SHIP_127,2026-06-01 22:30:00,87,HEAVY_TRAFFIC_HEALTHY_COOLING,2.621,1.823,1.716,2.75,1.714,1.565,2.959,2.049,2.069,1.0,1.0,26.19,0,0.6,NORMAL,1.888,0.92,0.0,0.0,
SYN_SHIP_127,2026-06-01 22:40:00,88,HEAVY_TRAFFIC_HEALTHY_COOLING,2.746,1.864,1.666,2.721,1.905,1.702,2.973,2.106,1.9,1.0,1.0,25.74,0,0.3,NORMAL,1.926,0.992,0.0,0.0,
SYN_SHIP_127,2026-06-01 22:50:00,89,HEAVY_TRAFFIC_HEALTHY_COOLING,2.637,1.769,1.823,2.68,1.899,1.739,2.891,2.03,2.026,1.0,1.0,26.65,0,3.2,NORMAL,1.924,0.971,0.0,0.0,
SYN_SHIP_127,2026-06-01 23:00:00,90,HEAVY_TRAFFIC_HEALTHY_COOLING,2.641,1.882,1.629,2.793,1.892,1.768,2.981,2.15,1.893,1.0,1.0,25.34,0,3.0,NORMAL,1.939,0.997,0.0,0.0,
SYN_SHIP_127,2026-06-01 23:10:00,91,HEAVY_TRAFFIC_HEALTHY_COOLING,2.756,1.912,1.702,2.819,1.806,1.703,2.96,2.257,1.985,1.0,1.0,25.63,0,3.3,NORMAL,1.935,0.942,0.0,0.0,
SYN_SHIP_127,2026-06-01 23:20:00,92,HEAVY_TRAFFIC_HEALTHY_COOLING,2.711,2.061,1.78,2.712,1.881,1.68,2.99,2.136,1.959,1.0,1.0,25.56,0,1.4,NORMAL,1.921,0.947,0.0,0.0,
SYN_SHIP_127,2026-06-01 23:30:00,93,HEAVY_TRAFFIC_HEALTHY_COOLING,2.657,1.948,1.772,2.725,1.936,1.715,2.856,1.998,2.091,1.0,1.0,25.81,0,0.2,NORMAL,1.91,0.965,0.0,0.0,
SYN_SHIP_127,2026-06-01 23:40:00,94,HEAVY_TRAFFIC_HEALTHY_COOLING,2.67,1.765,1.675,2.658,2.021,1.793,2.931,2.177,2.135,1.0,1.0,26.08,0,5.2,NORMAL,1.912,0.94,0.0,0.0,
SYN_SHIP_127,2026-06-01 23:50:00,95,HEAVY_TRAFFIC_HEALTHY_COOLING,2.688,1.96,1.652,2.635,1.986,1.847,3.161,2.122,1.938,1.0,1.0,25.24,0,4.6,NORMAL,1.936,0.972,0.0,0.0,
SYN_SHIP_127,2026-06-02 00:00:00,96,HEAVY_TRAFFIC_HEALTHY_COOLING,2.673,1.9,1.673,2.762,1.929,1.768,2.918,2.033,1.995,1.0,1.0,25.59,0,69.3,NORMAL,1.949,0.992,0.0,0.0,
SYN_SHIP_127,2026-06-02 00:10:00,97,HEAVY_TRAFFIC_HEALTHY_COOLING,2.733,1.888,1.691,2.851,2.003,1.681,2.885,2.213,2.151,1.0,1.0,25.15,0,81.5,NORMAL,1.957,0.927,0.0,0.0,
SYN_SHIP_127,2026-06-02 00:20:00,98,HEAVY_TRAFFIC_HEALTHY_COOLING,2.512,1.808,1.522,2.746,1.823,1.751,2.988,2.057,1.828,1.0,1.0,24.9,0,70.5,NORMAL,1.912,0.927,0.0,0.0,
SYN_SHIP_127,2026-06-02 00:30:00,99,HEAVY_TRAFFIC_HEALTHY_COOLING,2.612,2.025,1.663,2.787,1.962,1.562,2.899,2.186,2.016,1.0,1.0,25.85,0,76.3,NORMAL,1.917,0.969,0.0,0.0,
SYN_SHIP_127,2026-06-02 00:40:00,100,HEAVY_TRAFFIC_HEALTHY_COOLING,2.628,1.88,1.629,2.631,1.891,1.752,2.984,2.068,2.075,1.0,1.0,24.98,0,70.9,NORMAL,1.892,0.952,0.0,0.0,
SYN_SHIP_127,2026-06-02 00:50:00,101,HEAVY_TRAFFIC_HEALTHY_COOLING,2.684,1.772,1.573,2.724,1.832,1.739,2.727,2.126,1.984,1.0,1.0,25.41,0,68.6,NORMAL,1.887,0.951,0.0,0.0,
SYN_SHIP_127,2026-06-02 01:00:00,102,HEAVY_TRAFFIC_HEALTHY_COOLING,2.791,2.036,1.814,2.774,1.959,1.674,2.896,2.119,1.977,1.0,1.0,24.96,0,73.5,NORMAL,1.917,0.93,0.0,0.0,
SYN_SHIP_127,2026-06-02 01:10:00,103,HEAVY_TRAFFIC_HEALTHY_COOLING,2.64,1.81,1.741,2.727,1.85,1.668,2.893,2.231,1.817,1.0,1.0,24.15,0,68.4,NORMAL,1.925,0.927,0.0,0.0,
SYN_SHIP_127,2026-06-02 01:20:00,104,HEAVY_TRAFFIC_HEALTHY_COOLING,2.659,1.858,1.707,2.727,2.061,1.486,2.944,2.067,1.863,1.0,1.0,25.25,0,77.6,NORMAL,1.897,0.972,0.0,0.0,
SYN_SHIP_127,2026-06-02 01:30:00,105,HEAVY_TRAFFIC_HEALTHY_COOLING,2.523,1.969,1.612,2.764,1.785,1.598,2.81,1.88,2.037,1.0,1.0,24.96,0,74.6,NORMAL,1.883,0.935,0.0,0.0,
SYN_SHIP_127,2026-06-02 01:40:00,106,HEAVY_TRAFFIC_HEALTHY_COOLING,2.651,1.734,1.644,2.758,1.917,1.681,2.962,2.116,1.898,1.0,1.0,24.4,0,76.4,NORMAL,1.878,0.969,0.0,0.0,
